settlement,demand,rrp
2026-06-29 22:15:00,5945.42,75.68
2026-06-29 22:20:00,5913.44,71.01
2026-06-29 22:25:00,5873.04,72.79
2026-06-29 22:30:00,5733.96,64.81
2026-06-29 22:35:00,5695.14,66.37
2026-06-29 22:40:00,5726.38,72.79
2026-06-29 22:45:00,5657.95,72.86
2026-06-29 22:50:00,5604.26,73.46
2026-06-29 22:55:00,5549.47,72.94
2026-06-29 23:00:00,5557.31,74.29
2026-06-29 23:05:00,5534.83,75.16
2026-06-29 23:10:00,5541.21,74.64
2026-06-29 23:15:00,5599.54,75.27
2026-06-29 23:20:00,5568.79,75.72
2026-06-29 23:25:00,5613.51,76.31
2026-06-29 23:30:00,5593.43,71.53
2026-06-29 23:35:00,5561.87,77.84
2026-06-29 23:40:00,5533.06,80.12
2026-06-29 23:45:00,5454.33,73.72
2026-06-29 23:50:00,5425.9,74.27
2026-06-29 23:55:00,5311.7,73.33
2026-06-30 00:00:00,5305.73,75.59
2026-06-30 00:05:00,5362.45,86.23
2026-06-30 00:10:00,5366.79,87.89
2026-06-30 00:15:00,5311.3,87.83
2026-06-30 00:20:00,5357.8,101.04
2026-06-30 00:25:00,5378.1,101.95
2026-06-30 00:30:00,5307.7,97.5
2026-06-30 00:35:00,5295.41,102.44
2026-06-30 00:40:00,5208.85,102.44
2026-06-30 00:45:00,5194.36,105.27
2026-06-30 00:50:00,5159.98,106.02
2026-06-30 00:55:00,5174.37,106.89
2026-06-30 01:00:00,5145.59,102.44
2026-06-30 01:05:00,5074.2,102.44
2026-06-30 01:10:00,5103.08,102.44
2026-06-30 01:15:00,5072.09,102.44
2026-06-30 01:20:00,5065.69,102.11
2026-06-30 01:25:00,5018.33,99.93
2026-06-30 01:30:00,4995.87,97.5
2026-06-30 01:35:00,4893.98,97.5
2026-06-30 01:40:00,4936.14,98.57
2026-06-30 01:45:00,4922.75,97.5
2026-06-30 01:50:00,4883.82,97.36
2026-06-30 01:55:00,4894.64,93.02
2026-06-30 02:00:00,4884.19,92.36
2026-06-30 02:05:00,4899.45,94.41
2026-06-30 02:10:00,4789.61,91.11
2026-06-30 02:15:00,4773.66,97.5
2026-06-30 02:20:00,4706.5,91.5
2026-06-30 02:25:00,4784.65,97.5
2026-06-30 02:30:00,4752.36,92.05
2026-06-30 02:35:00,4724.02,97.5
2026-06-30 02:40:00,4708.08,98.09
2026-06-30 02:45:00,4700.45,99.61
2026-06-30 02:50:00,4702.67,99.64
2026-06-30 02:55:00,4626.79,98.21
2026-06-30 03:00:00,4660.49,100.4
2026-06-30 03:05:00,4608.01,99.42
2026-06-30 03:10:00,4614.05,98.65
2026-06-30 03:15:00,4668.34,102.44
2026-06-30 03:20:00,4633.18,102.44
2026-06-30 03:25:00,4654.76,101.94
2026-06-30 03:30:00,4633.31,100.06
2026-06-30 03:35:00,4657.68,99.28
2026-06-30 03:40:00,4653.14,99.43
2026-06-30 03:45:00,4576.49,100.86
2026-06-30 03:50:00,4572.55,100.04
2026-06-30 03:55:00,4550.54,100.09
2026-06-30 04:00:00,4568.61,102.44
2026-06-30 04:05:00,4634.23,102.87
2026-06-30 04:10:00,4676.06,102.55
2026-06-30 04:15:00,4680.0,104.99
2026-06-30 04:20:00,4688.87,102.61
2026-06-30 04:25:00,4691.91,110.5
2026-06-30 04:30:00,4616.87,102.54
2026-06-30 04:35:00,4617.23,102.44
2026-06-30 04:40:00,4709.98,106.38
2026-06-30 04:45:00,4721.04,105.71
2026-06-30 04:50:00,4688.4,102.44
2026-06-30 04:55:00,4762.74,108.09
2026-06-30 05:00:00,4771.02,104.8
2026-06-30 05:05:00,4824.5,96.12
2026-06-30 05:10:00,4869.93,99.47
2026-06-30 05:15:00,4888.24,110.5
2026-06-30 05:20:00,4889.1,101.1
2026-06-30 05:25:00,5043.6,115.89
2026-06-30 05:30:00,5072.42,112.09
2026-06-30 05:35:00,5007.18,101.46
2026-06-30 05:40:00,5171.69,115.67
2026-06-30 05:45:00,5188.49,121.24
2026-06-30 05:50:00,5201.35,115.67
2026-06-30 05:55:00,5266.35,121.68
2026-06-30 06:00:00,5218.86,100.74
2026-06-30 06:05:00,5315.86,110.5
2026-06-30 06:10:00,5491.02,110.5
2026-06-30 06:15:00,5598.52,100.74
2026-06-30 06:20:00,5596.06,110.51
2026-06-30 06:25:00,5703.25,110.5
2026-06-30 06:30:00,5738.92,112.34
2026-06-30 06:35:00,5799.39,111.98
2026-06-30 06:40:00,5901.26,110.5
2026-06-30 06:45:00,5885.23,111.98
2026-06-30 06:50:00,5926.51,114.97
2026-06-30 06:55:00,6072.53,121.26
2026-06-30 07:00:00,6141.34,122.88
2026-06-30 07:05:00,6138.34,121.47
2026-06-30 07:10:00,6244.89,134.74
2026-06-30 07:15:00,6355.66,132.72
2026-06-30 07:20:00,6405.18,129.43
2026-06-30 07:25:00,6193.56,119.06
2026-06-30 07:30:00,6188.69,117.46
2026-06-30 07:35:00,6334.22,126.48
2026-06-30 07:40:00,6426.55,128.51
2026-06-30 07:45:00,6520.47,124.19
2026-06-30 07:50:00,6563.0,165.99
2026-06-30 07:55:00,6563.96,177.05
2026-06-30 08:00:00,6577.04,126.69
2026-06-30 08:05:00,6649.27,127.58
2026-06-30 08:10:00,6726.48,190.47
2026-06-30 08:15:00,6621.65,140.56
2026-06-30 08:20:00,6906.25,146.23
2026-06-30 08:25:00,6957.57,169.69
2026-06-30 08:30:00,6965.52,169.69
2026-06-30 08:35:00,7014.26,135.09
2026-06-30 08:40:00,7127.22,145.56
2026-06-30 08:45:00,7141.52,190.47
2026-06-30 08:50:00,7032.67,135.14
2026-06-30 08:55:00,7136.28,157.72
2026-06-30 09:00:00,7086.42,156.49
2026-06-30 09:05:00,7116.61,155.9
2026-06-30 09:10:00,7095.7,169.69
2026-06-30 09:15:00,7184.02,171.66
2026-06-30 09:20:00,7228.76,198.68
2026-06-30 09:25:00,7191.35,194.01
2026-06-30 09:30:00,7187.17,191.4
2026-06-30 09:35:00,7162.68,198.68
2026-06-30 09:40:00,7239.24,200.13
2026-06-30 09:45:00,7206.67,183.38
2026-06-30 09:50:00,7175.28,169.69
2026-06-30 09:55:00,7151.11,169.69
2026-06-30 10:00:00,7234.06,169.69
2026-06-30 10:05:00,7224.64,191.4
2026-06-30 10:10:00,7231.18,177.18
2026-06-30 10:15:00,7232.38,169.69
2026-06-30 10:20:00,7273.64,169.69
2026-06-30 10:25:00,7300.91,169.69
2026-06-30 10:30:00,7258.8,169.69
2026-06-30 10:35:00,7212.98,136.15
2026-06-30 10:40:00,7319.12,147.13
2026-06-30 10:45:00,7321.25,169.69
2026-06-30 10:50:00,7249.8,167.78
2026-06-30 10:55:00,7317.19,169.69
2026-06-30 11:00:00,7291.87,169.69
2026-06-30 11:05:00,7302.32,176.62
2026-06-30 11:10:00,7521.78,198.68
2026-06-30 11:15:00,7518.51,198.68
2026-06-30 11:20:00,7580.79,198.68
2026-06-30 11:25:00,7511.83,218.96
2026-06-30 11:30:00,7544.81,221.81
2026-06-30 11:35:00,7550.12,218.96
2026-06-30 11:40:00,7544.25,169.69
2026-06-30 11:45:00,7565.31,246.8
2026-06-30 11:50:00,7538.66,245.69
2026-06-30 11:55:00,7569.16,246.8
2026-06-30 12:00:00,7598.76,248.42
2026-06-30 12:05:00,7426.14,216.7
2026-06-30 12:10:00,7484.37,218.96
2026-06-30 12:15:00,7511.28,218.96
2026-06-30 12:20:00,7395.87,177.97
2026-06-30 12:25:00,7471.07,194.69
2026-06-30 12:30:00,7455.41,200.89
2026-06-30 12:35:00,7413.6,201.5
2026-06-30 12:40:00,7469.33,246.8
2026-06-30 12:45:00,7390.7,246.8
2026-06-30 12:50:00,7397.54,201.5
2026-06-30 12:55:00,7365.2,191.4
2026-06-30 13:00:00,7433.64,245.69
2026-06-30 13:05:00,7405.33,249.1
2026-06-30 13:10:00,7371.42,218.96
2026-06-30 13:15:00,7409.94,218.96
2026-06-30 13:20:00,7464.46,245.69
2026-06-30 13:25:00,7488.66,218.96
2026-06-30 13:30:00,7437.8,178.02
2026-06-30 13:35:00,7354.29,152.18
2026-06-30 13:40:00,7378.62,135.68
2026-06-30 13:45:00,7451.96,148.67
2026-06-30 13:50:00,7458.65,155.2
2026-06-30 13:55:00,7342.82,152.18
2026-06-30 14:00:00,7368.19,148.67
2026-06-30 14:05:00,7328.77,151.89
2026-06-30 14:10:00,7194.32,148.67
2026-06-30 14:15:00,7201.95,162.24
2026-06-30 14:20:00,7115.55,148.67
2026-06-30 14:25:00,7117.22,148.67
2026-06-30 14:30:00,7055.65,148.67
2026-06-30 14:35:00,7120.33,148.67
2026-06-30 14:40:00,7128.73,155.2
2026-06-30 14:45:00,7087.03,177.39
2026-06-30 14:50:00,7076.78,148.67
2026-06-30 14:55:00,7113.65,158.18
2026-06-30 15:00:00,7089.32,195.68
2026-06-30 15:05:00,6995.83,174.26
2026-06-30 15:10:00,6925.32,149.65
2026-06-30 15:15:00,6923.29,148.67
2026-06-30 15:20:00,6926.35,151.24
2026-06-30 15:25:00,6989.4,149.3
2026-06-30 15:30:00,6939.65,151.24
2026-06-30 15:35:00,7007.32,148.67
2026-06-30 15:40:00,7004.92,148.67
2026-06-30 15:45:00,7036.32,148.67
2026-06-30 15:50:00,7000.45,148.67
2026-06-30 15:55:00,7006.78,148.67
2026-06-30 16:00:00,7033.73,142.53
2026-06-30 16:05:00,7120.8,115.67
2026-06-30 16:10:00,7119.91,129.0
2026-06-30 16:15:00,7049.77,127.07
2026-06-30 16:20:00,7076.7,124.66
2026-06-30 16:25:00,7086.78,124.65
2026-06-30 16:30:00,7100.75,126.18
2026-06-30 16:35:00,7146.06,169.0
2026-06-30 16:40:00,7153.85,111.98
2026-06-30 16:45:00,7220.86,115.0
2026-06-30 16:50:00,7296.04,149.92
2026-06-30 16:55:00,7362.03,169.69
2026-06-30 17:00:00,7400.0,169.69
2026-06-30 17:05:00,7437.61,154.77
2026-06-30 17:10:00,7478.43,151.66
2026-06-30 17:15:00,7527.22,141.51
2026-06-30 17:20:00,7585.68,134.36
2026-06-30 17:25:00,7595.36,132.36
2026-06-30 17:30:00,7609.22,146.81
2026-06-30 17:35:00,7596.52,115.0
2026-06-30 17:40:00,7645.41,121.25
2026-06-30 17:45:00,7665.36,114.8
2026-06-30 17:50:00,7727.43,114.8
2026-06-30 17:55:00,7792.89,114.8
2026-06-30 18:00:00,7732.14,111.98
2026-06-30 18:05:00,7747.67,110.5
2026-06-30 18:10:00,7754.59,110.5
2026-06-30 18:15:00,7741.37,108.46
2026-06-30 18:20:00,7686.99,99.99
2026-06-30 18:25:00,7675.93,99.99
2026-06-30 18:30:00,7627.09,99.99
2026-06-30 18:35:00,7610.14,99.99
2026-06-30 18:40:00,7652.54,100.94
2026-06-30 18:45:00,7623.6,92.75
2026-06-30 18:50:00,7541.51,92.75
2026-06-30 18:55:00,7559.73,92.75
2026-06-30 19:00:00,7537.99,92.45
2026-06-30 19:05:00,7524.4,94.6
2026-06-30 19:10:00,7445.43,92.75
2026-06-30 19:15:00,7408.0,92.75
2026-06-30 19:20:00,7357.89,90.69
2026-06-30 19:25:00,7359.9,92.75
2026-06-30 19:30:00,7254.24,90.69
2026-06-30 19:35:00,7293.09,93.56
2026-06-30 19:40:00,7291.99,99.99
2026-06-30 19:45:00,7188.44,92.75
2026-06-30 19:50:00,7235.49,99.99
2026-06-30 19:55:00,7204.39,97.84
2026-06-30 20:00:00,7188.82,92.75
2026-06-30 20:05:00,7162.86,99.99
2026-06-30 20:10:00,7041.51,93.99
2026-06-30 20:15:00,7005.17,90.69
2026-06-30 20:20:00,6960.77,80.5
2026-06-30 20:25:00,6922.9,80.5
2026-06-30 20:30:00,6970.33,80.41
2026-06-30 20:35:00,6932.63,80.41
2026-06-30 20:40:00,6912.42,80.41
2026-06-30 20:45:00,6865.47,80.41
2026-06-30 20:50:00,6824.42,80.41
2026-06-30 20:55:00,6770.93,80.41
2026-06-30 21:00:00,6666.08,80.41
2026-06-30 21:05:00,6609.68,80.41
2026-06-30 21:10:00,6611.85,80.41
2026-06-30 21:15:00,6605.68,50.75
2026-06-30 21:20:00,6562.84,50.75
2026-06-30 21:25:00,6460.37,38.0
2026-06-30 21:30:00,6487.09,67.67
2026-06-30 21:35:00,6460.12,80.5
2026-06-30 21:40:00,6387.1,68.91
2026-06-30 21:45:00,6288.75,50.11
2026-06-30 21:50:00,6253.18,66.06
2026-06-30 21:55:00,6237.91,80.41
2026-06-30 22:00:00,6131.68,70.69
2026-06-30 22:05:00,6153.92,38.0
2026-06-30 22:10:00,6137.93,83.31
2026-06-30 22:15:00,6042.97,56.6
2026-06-30 22:20:00,6057.41,56.68
2026-06-30 22:25:00,6027.68,74.04
2026-06-30 22:30:00,6000.52,80.5
2026-06-30 22:35:00,5855.68,43.68
2026-06-30 22:40:00,5819.37,27.12
2026-06-30 22:45:00,5789.79,38.0
2026-06-30 22:50:00,5793.43,38.0
2026-06-30 22:55:00,5747.08,27.12
2026-06-30 23:00:00,5749.8,27.12
2026-06-30 23:05:00,5760.94,27.12
2026-06-30 23:10:00,5828.11,27.12
2026-06-30 23:15:00,5847.88,38.0
2026-06-30 23:20:00,5726.84,12.06
2026-06-30 23:25:00,5719.76,10.5
2026-06-30 23:30:00,5734.75,9.97
2026-06-30 23:35:00,5701.63,10.5
2026-06-30 23:40:00,5594.85,10.5
2026-06-30 23:45:00,5667.97,11.62
2026-06-30 23:50:00,5607.72,20.67
2026-06-30 23:55:00,5577.55,25.58
2026-07-01 00:00:00,5536.52,1.89
2026-07-01 00:05:00,5467.33,8.92
2026-07-01 00:10:00,5469.0,10.48
2026-07-01 00:15:00,5456.64,24.63
2026-07-01 00:20:00,5462.64,20.61
2026-07-01 00:25:00,5409.9,9.71
2026-07-01 00:30:00,5405.47,8.92
2026-07-01 00:35:00,5379.33,10.63
2026-07-01 00:40:00,5313.1,10.48
2026-07-01 00:45:00,5268.01,20.71
2026-07-01 00:50:00,5182.78,9.72
2026-07-01 00:55:00,5167.18,10.48
2026-07-01 01:00:00,5127.62,10.48
2026-07-01 01:05:00,5159.64,27.14
2026-07-01 01:10:00,5057.01,10.48
2026-07-01 01:15:00,5109.0,0.0
2026-07-01 01:20:00,5099.69,8.92
2026-07-01 01:25:00,5067.66,10.48
2026-07-01 01:30:00,5028.09,20.61
2026-07-01 01:35:00,5027.86,11.64
2026-07-01 01:40:00,5019.8,20.61
2026-07-01 01:45:00,4944.97,0.0
2026-07-01 01:50:00,4923.3,0.0
2026-07-01 01:55:00,4920.82,9.56
2026-07-01 02:00:00,4933.18,8.92
2026-07-01 02:05:00,4883.49,11.5
2026-07-01 02:10:00,4863.44,10.48
2026-07-01 02:15:00,4868.74,9.78
2026-07-01 02:20:00,4870.38,10.48
2026-07-01 02:25:00,4747.68,25.71
2026-07-01 02:30:00,4745.12,26.63
2026-07-01 02:35:00,4695.23,0.0
2026-07-01 02:40:00,4768.94,8.92
2026-07-01 02:45:00,4771.25,8.92
2026-07-01 02:50:00,4711.91,9.62
2026-07-01 02:55:00,4708.94,8.81
2026-07-01 03:00:00,4689.27,0.0
2026-07-01 03:05:00,4659.07,1.93
2026-07-01 03:10:00,4593.83,8.81
2026-07-01 03:15:00,4584.02,0.17
2026-07-01 03:20:00,4630.84,10.48
2026-07-01 03:25:00,4657.77,8.81
2026-07-01 03:30:00,4632.2,0.0
2026-07-01 03:35:00,4590.87,0.3
2026-07-01 03:40:00,4594.81,0.0
2026-07-01 03:45:00,4585.52,0.0
2026-07-01 03:50:00,4483.44,0.0
2026-07-01 03:55:00,4514.68,-0.05
2026-07-01 04:00:00,4496.21,0.0
2026-07-01 04:05:00,4562.21,0.0
2026-07-01 04:10:00,4634.68,0.0
2026-07-01 04:15:00,4623.3,0.0
2026-07-01 04:20:00,4595.12,0.0
2026-07-01 04:25:00,4630.26,0.0
2026-07-01 04:30:00,4646.19,0.0
2026-07-01 04:35:00,4689.22,0.0
2026-07-01 04:40:00,4648.03,-0.05
2026-07-01 04:45:00,4627.27,0.0
2026-07-01 04:50:00,4647.03,0.0
2026-07-01 04:55:00,4688.45,0.0
2026-07-01 05:00:00,4691.87,-0.05
2026-07-01 05:05:00,4692.33,0.0
2026-07-01 05:10:00,4744.47,-0.05
2026-07-01 05:15:00,4813.98,0.0
2026-07-01 05:20:00,4812.63,8.32
2026-07-01 05:25:00,4850.81,8.59
2026-07-01 05:30:00,4898.28,5.08
2026-07-01 05:35:00,4931.01,0.0
2026-07-01 05:40:00,4953.62,0.0
2026-07-01 05:45:00,4967.12,0.0
2026-07-01 05:50:00,4999.88,0.0
2026-07-01 05:55:00,5022.98,0.0
2026-07-01 06:00:00,5073.9,8.59
2026-07-01 06:05:00,5153.15,9.76
2026-07-01 06:10:00,5314.41,10.5
2026-07-01 06:15:00,5413.31,10.5
2026-07-01 06:20:00,5433.91,10.5
2026-07-01 06:25:00,5498.53,10.5
2026-07-01 06:30:00,5537.83,8.94
2026-07-01 06:35:00,5611.96,5.08
2026-07-01 06:40:00,5718.47,5.08
2026-07-01 06:45:00,5774.68,5.08
2026-07-01 06:50:00,5833.1,8.94
2026-07-01 06:55:00,5918.39,10.25
2026-07-01 07:00:00,6121.27,56.67
2026-07-01 07:05:00,6199.67,56.36
2026-07-01 07:10:00,6252.13,18.13
2026-07-01 07:15:00,6355.23,37.69
2026-07-01 07:20:00,6454.45,37.69
2026-07-01 07:25:00,6477.26,37.69
2026-07-01 07:30:00,6567.01,37.69
2026-07-01 07:35:00,6612.43,37.69
2026-07-01 07:40:00,6666.85,12.03
2026-07-01 07:45:00,6724.02,10.96
2026-07-01 07:50:00,6757.5,10.5
2026-07-01 07:55:00,6813.29,12.21
2026-07-01 08:00:00,6830.6,44.36
2026-07-01 08:05:00,6828.03,37.69
2026-07-01 08:10:00,6904.17,10.5
2026-07-01 08:15:00,6931.79,10.5
2026-07-01 08:20:00,6961.35,10.5
2026-07-01 08:25:00,6959.39,10.5
2026-07-01 08:30:00,6930.54,10.5
2026-07-01 08:35:00,6863.8,8.38
2026-07-01 08:40:00,6907.02,10.5
2026-07-01 08:45:00,6931.85,37.69
2026-07-01 08:50:00,6939.61,37.69
2026-07-01 08:55:00,6902.17,10.65
2026-07-01 09:00:00,6877.75,8.68
2026-07-01 09:05:00,6820.78,8.94
2026-07-01 09:10:00,6806.75,8.94
2026-07-01 09:15:00,6793.56,11.64
2026-07-01 09:20:00,6747.87,10.5
2026-07-01 09:25:00,6648.42,8.94
2026-07-01 09:30:00,6636.61,10.5
2026-07-01 09:35:00,6579.9,10.5
2026-07-01 09:40:00,6550.28,9.58
2026-07-01 09:45:00,6464.22,8.94
2026-07-01 09:50:00,6404.53,10.5
2026-07-01 09:55:00,6310.54,10.5
2026-07-01 10:00:00,6289.21,10.5
2026-07-01 10:05:00,6196.34,11.68
2026-07-01 10:10:00,6218.7,10.5
2026-07-01 10:15:00,6123.97,8.94
2026-07-01 10:20:00,6054.05,8.94
2026-07-01 10:25:00,5950.99,5.08
2026-07-01 10:30:00,5884.4,5.08
2026-07-01 10:35:00,5830.55,10.5
2026-07-01 10:40:00,5818.82,10.5
2026-07-01 10:45:00,5778.46,8.95
2026-07-01 10:50:00,5726.05,10.5
2026-07-01 10:55:00,5663.57,8.94
2026-07-01 11:00:00,5613.03,10.5
2026-07-01 11:05:00,5574.23,10.65
2026-07-01 11:10:00,5695.22,10.5
2026-07-01 11:15:00,5705.83,10.5
2026-07-01 11:20:00,5677.03,10.5
2026-07-01 11:25:00,5628.39,8.94
2026-07-01 11:30:00,5597.26,8.94
2026-07-01 11:35:00,5545.96,10.5
2026-07-01 11:40:00,5528.75,8.97
2026-07-01 11:45:00,5476.42,8.97
2026-07-01 11:50:00,5464.29,10.5
2026-07-01 11:55:00,5424.89,8.94
2026-07-01 12:00:00,5416.37,9.01
2026-07-01 12:05:00,5396.28,8.94
2026-07-01 12:10:00,5395.41,10.5
2026-07-01 12:15:00,5402.46,10.5
2026-07-01 12:20:00,5408.7,8.82
2026-07-01 12:25:00,5463.63,10.5
2026-07-01 12:30:00,5426.44,10.5
2026-07-01 12:35:00,5525.81,10.69
2026-07-01 12:40:00,5577.12,37.69
2026-07-01 12:45:00,5582.75,37.69
2026-07-01 12:50:00,5614.27,10.65
2026-07-01 12:55:00,5636.68,10.5
2026-07-01 13:00:00,5640.15,10.5
2026-07-01 13:05:00,5714.32,10.67
2026-07-01 13:10:00,5780.01,15.01
2026-07-01 13:15:00,5852.61,10.67
2026-07-01 13:20:00,5986.95,10.5
2026-07-01 13:25:00,6037.2,10.5
2026-07-01 13:30:00,6121.21,8.96
2026-07-01 13:35:00,6119.09,10.5
2026-07-01 13:40:00,6190.93,8.94
2026-07-01 13:45:00,6239.09,10.5
2026-07-01 13:50:00,6334.25,10.5
2026-07-01 13:55:00,6317.57,10.5
2026-07-01 14:00:00,6331.08,10.5
2026-07-01 14:05:00,6313.84,10.5
2026-07-01 14:10:00,6258.57,8.94
2026-07-01 14:15:00,6254.91,-0.05
2026-07-01 14:20:00,6339.51,8.94
2026-07-01 14:25:00,6386.46,16.3
2026-07-01 14:30:00,6390.37,10.13
2026-07-01 14:35:00,6392.27,10.5
2026-07-01 14:40:00,6427.2,10.67
2026-07-01 14:45:00,6448.61,10.5
2026-07-01 14:50:00,6488.4,8.94
2026-07-01 14:55:00,6536.42,10.67
2026-07-01 15:00:00,6572.49,10.5
2026-07-01 15:05:00,6558.05,10.5
2026-07-01 15:10:00,6538.68,8.68
2026-07-01 15:15:00,6529.07,8.94
2026-07-01 15:20:00,6540.08,8.94
2026-07-01 15:25:00,6535.74,8.94
2026-07-01 15:30:00,6550.46,8.94
2026-07-01 15:35:00,6570.75,8.94
2026-07-01 15:40:00,6595.47,-0.05
2026-07-01 15:45:00,6603.3,-0.05
2026-07-01 15:50:00,6648.66,0.01
2026-07-01 15:55:00,6675.92,8.1
2026-07-01 16:00:00,6678.5,21.11
2026-07-01 16:05:00,6817.32,37.69
2026-07-01 16:10:00,6796.06,8.94
2026-07-01 16:15:00,6765.9,8.94
2026-07-01 16:20:00,6833.12,10.5
2026-07-01 16:25:00,6859.86,15.0
2026-07-01 16:30:00,6919.05,37.69
2026-07-01 16:35:00,6954.91,37.69
2026-07-01 16:40:00,6999.86,37.69
2026-07-01 16:45:00,7019.22,37.69
2026-07-01 16:50:00,7091.12,37.69
2026-07-01 16:55:00,7125.97,37.69
2026-07-01 17:00:00,7159.88,37.69
2026-07-01 17:05:00,7178.35,37.69
2026-07-01 17:10:00,7187.58,37.69
2026-07-01 17:15:00,7231.77,38.71
2026-07-01 17:20:00,7334.7,50.1
2026-07-01 17:25:00,7367.46,72.53
2026-07-01 17:30:00,7346.72,50.06
2026-07-01 17:35:00,7456.43,56.77
2026-07-01 17:40:00,7466.05,62.85
2026-07-01 17:45:00,7441.22,63.69
2026-07-01 17:50:00,7457.0,59.59
2026-07-01 17:55:00,7453.79,50.26
2026-07-01 18:00:00,7514.09,46.02
2026-07-01 18:05:00,7475.77,43.57
2026-07-01 18:10:00,7434.4,43.57
2026-07-01 18:15:00,7417.62,56.67
2026-07-01 18:20:00,7318.35,58.83
2026-07-01 18:25:00,7295.86,63.69
2026-07-01 18:30:00,7292.23,57.44
2026-07-01 18:35:00,7273.1,63.69
2026-07-01 18:40:00,7211.73,63.69
2026-07-01 18:45:00,7149.42,50.72
2026-07-01 18:50:00,7134.86,48.84
2026-07-01 18:55:00,7118.94,49.44
2026-07-01 19:00:00,7077.44,49.39
2026-07-01 19:05:00,7080.31,119.4
2026-07-01 19:10:00,7025.75,101.81
2026-07-01 19:15:00,6981.16,119.41
2026-07-01 19:20:00,6917.68,153.23
2026-07-01 19:25:00,6925.92,113.44
2026-07-01 19:30:00,6874.17,72.44
2026-07-01 19:35:00,6888.64,25.37
2026-07-01 19:40:00,6882.72,20.68
2026-07-01 19:45:00,6883.3,10.65
2026-07-01 19:50:00,6870.06,11.44
2026-07-01 19:55:00,6834.36,37.69
2026-07-01 20:00:00,6875.29,37.69
2026-07-01 20:05:00,6852.77,37.73
2026-07-01 20:10:00,6854.07,10.65
2026-07-01 20:15:00,6822.26,10.5
2026-07-01 20:20:00,6824.35,10.5
2026-07-01 20:25:00,6763.67,-2.5
2026-07-01 20:30:00,6750.57,-0.05
2026-07-01 20:35:00,6712.82,0.0
2026-07-01 20:40:00,6663.53,-0.05
2026-07-01 20:45:00,6613.63,0.0
2026-07-01 20:50:00,6541.27,-0.05
2026-07-01 20:55:00,6465.6,0.0
2026-07-01 21:00:00,6489.25,0.0
2026-07-01 21:05:00,6438.05,0.0
2026-07-01 21:10:00,6354.19,5.1
2026-07-01 21:15:00,6403.34,0.0
2026-07-01 21:20:00,6307.6,-0.05
2026-07-01 21:25:00,6204.22,-0.05
2026-07-01 21:30:00,6171.58,-0.05
2026-07-01 21:35:00,6129.74,-0.05
2026-07-01 21:40:00,6157.24,-0.05
2026-07-01 21:45:00,6129.5,-0.05
2026-07-01 21:50:00,6035.62,-0.1
2026-07-01 21:55:00,5973.94,-0.1
2026-07-01 22:00:00,6008.62,-0.1
2026-07-01 22:05:00,5986.1,-0.05
2026-07-01 22:10:00,5893.14,-0.1
2026-07-01 22:15:00,5921.96,-0.1
2026-07-01 22:20:00,5868.92,-0.1
2026-07-01 22:25:00,5892.47,-0.1
2026-07-01 22:30:00,5855.49,-0.1
2026-07-01 22:35:00,5726.69,-1.04
2026-07-01 22:40:00,5707.95,-0.99
2026-07-01 22:45:00,5741.29,-0.1
2026-07-01 22:50:00,5690.53,-0.1
2026-07-01 22:55:00,5634.89,-0.1
2026-07-01 23:00:00,5612.63,-1.01
2026-07-01 23:05:00,5649.86,-1.09
2026-07-01 23:10:00,5689.17,-0.1
2026-07-01 23:15:00,5721.42,-0.1
2026-07-01 23:20:00,5623.92,-2.5
2026-07-01 23:25:00,5624.69,-2.99
2026-07-01 23:30:00,5666.02,-2.5
2026-07-01 23:35:00,5610.82,-1.0
2026-07-01 23:40:00,5578.54,-0.1
2026-07-01 23:45:00,5532.38,-1.02
2026-07-01 23:50:00,5483.16,-2.5
2026-07-01 23:55:00,5480.45,-2.5
2026-07-02 00:00:00,5416.69,-2.5
2026-07-02 00:05:00,5395.55,-1.0
2026-07-02 00:10:00,5356.94,-1.09
2026-07-02 00:15:00,5397.71,-1.02
2026-07-02 00:20:00,5386.68,-0.1
2026-07-02 00:25:00,5304.16,-2.5
2026-07-02 00:30:00,5280.55,-2.99
2026-07-02 00:35:00,5263.56,-2.99
2026-07-02 00:40:00,5240.85,-4.67
2026-07-02 00:45:00,5121.94,-6.51
2026-07-02 00:50:00,5101.31,-4.67
2026-07-02 00:55:00,5137.35,-2.81
2026-07-02 01:00:00,5098.72,-2.99
2026-07-02 01:05:00,5087.18,-6.15
2026-07-02 01:10:00,5046.0,-6.51
2026-07-02 01:15:00,5044.82,-6.51
2026-07-02 01:20:00,5019.78,-6.6
2026-07-02 01:25:00,4987.23,-6.6
2026-07-02 01:30:00,4911.08,-6.77
2026-07-02 01:35:00,4928.17,-6.6
2026-07-02 01:40:00,4917.62,-6.6
2026-07-02 01:45:00,4821.04,-6.6
2026-07-02 01:50:00,4874.7,-6.51
2026-07-02 01:55:00,4786.58,-6.6
2026-07-02 02:00:00,4837.71,-6.6
2026-07-02 02:05:00,4800.0,-4.67
2026-07-02 02:10:00,4806.54,-6.51
2026-07-02 02:15:00,4700.8,-6.51
2026-07-02 02:20:00,4674.13,-6.6
2026-07-02 02:25:00,4649.83,-6.51
2026-07-02 02:30:00,4658.52,-4.78
2026-07-02 02:35:00,4699.95,-6.51
2026-07-02 02:40:00,4682.01,-6.51
2026-07-02 02:45:00,4640.39,-6.6
2026-07-02 02:50:00,4634.75,-11.28
